mp_id,formula,band_gap,Ef_eV_atom,density_g_cm3,volume_A3,nsites,n_elements,crystal_system
mp-18259,Ho2Cu(B2O5)2,0.6646000000000001,-3.022947714509802,6.306374810446631,314.2064223510133,34,4,Monoclinic
mp-768504,Ni2(SO4)3,,-1.568343780735293,2.9885583201191572,450.7005690247437,34,3,Trigonal
mp-1045,Nd2O3,3.708,-3.781547341499998,6.4871077282622664,689.0489404160858,40,2,Cubic
mp-558831,KNdPdO3,0.6506000000000001,-2.2765922624583332,5.769814662506273,194.41220113042274,12,4,Monoclinic
mp-9631,AlAgO2,1.4090999999999991,-2.304877096666654,6.30693839740901,87.85832335519181,8,3,Hexagonal
mp-16398,Na9Fe2O7,,-1.567115631800765,2.856368022398421,1001.2963233460885,72,3,Orthorhombic
mp-1192451,HoWBrO4,2.6863,-2.665364907857142,6.388107569605422,512.2649932003958,28,4,Triclinic
mp-1078871,LaGaO3,3.3682,-3.0918840745,7.003612573186545,121.69108631106907,10,3,Trigonal
mp-1095264,OsO2,0.0,-1.269979669166666,12.576434323749666,117.36859418945855,12,2,Cubic
mp-1079573,Pr2Fe2S2O3,0.0,-2.321706072592592,5.606432121251283,149.7608750044579,9,4,Tetragonal
mp-4624,TaBO4,3.4514,-3.143846406916657,7.98041916626132,106.43391474261689,12,3,Tetragonal
mp-1192859,NaFePO4,0.5337000000000001,-2.370835786574594,3.390940233505768,340.4505548676841,28,4,Orthorhombic
mp-754093,Gd2CdO4,0.0,-3.087541293571429,7.052301786245037,231.17924704238936,14,3,Cubic
mp-21179,NiWO4,2.8991000000000002,-1.900100025833332,7.979272084206349,127.58223939536019,12,3,Monoclinic
mp-554787,RbMoIO6,2.6081,-1.636921128333333,4.360827681171304,615.8191890029092,36,4,Orthorhombic
mp-556999,ErSeO3F,4.3039,-2.820451809973958,6.346756193186652,327.793745057122,24,4,Monoclinic
mp-769365,ZnSeO4,2.0654,-1.307295509557291,4.674877135518836,148.02565690797132,12,3,Orthorhombic
mp-9751,Al2Ge2O7,3.409799999999999,-2.702367327272727,4.097575863372501,252.25857036845628,22,3,Monoclinic
mp-555184,SmTiClO3,3.2107,-3.510568672222222,4.910212589946849,190.51625433375833,12,4,Monoclinic
mp-28095,Au2Se2O7,1.1502,-0.8670706163352271,6.100338606602298,361.4052159914103,22,3,Orthorhombic
mp-26204,LiCo2P5O16,1.1541000000000001,-2.328649755272817,2.9974790366072672,593.4956042125194,48,4,Monoclinic
mp-1105225,Sc2MnNiO6,1.818099999999999,-2.759368691293103,4.87174749816575,204.19667585736192,20,4,Monoclinic
mp-561166,Na2ZrGe2O7,3.6953,-2.56855023939655,3.8951581882622763,336.3397946811708,24,4,Triclinic
mp-779424,Gd3TaO7,2.7834,-3.802698150666667,8.384159183693022,302.9054438975479,22,3,Triclinic
mp-758933,B8O,2.3536,-0.600347085,2.533458900688488,403.0481761231931,54,2,Monoclinic
mp-983589,Ag2GeO3,0.2116,-1.20002395347222,6.505166443541104,343.4581846043545,24,3,Orthorhombic
mp-17677,Nb9PO25,2.1092,-3.014921677418368,4.369813919809913,481.506984220409,35,3,Tetragonal
mp-768538,Mn2AlO4,0.0,-2.483427134051725,4.095911426870297,325.71793582560326,28,3,Orthorhombic
mp-5377,YTaO4,4.031499999999999,-3.707996333722221,7.519352299974885,147.4523745624261,12,3,Monoclinic
mp-997094,SrAuO2,1.436299999999999,-1.863680323749999,8.01690927824189,131.14839020699588,8,3,Monoclinic
mp-541991,CuMoO4,0.0,-1.5706039458333332,4.161294247016989,535.0785979296204,36,3,Triclinic
mp-505784,CsAl(MoO4)2,3.8773,-2.3849798274712652,3.486311424276101,228.51196093827474,12,4,Trigonal
mp-33104,Sm2O,0.0,-2.074061101666668,7.975357339320386,131.88749155029794,6,2,Tetragonal
mp-20633,PbO2,0.0,-1.298118654166667,9.62342805612383,165.09665776784567,12,2,Orthorhombic
mp-556847,RbV(IO4)2,2.7622,-1.477540501875,4.1140446871685175,418.32975934416595,24,4,Triclinic
mp-6049,Ba4Tb(RuO4)3,0.0,-2.514739077833333,6.607018784537857,302.459067607067,20,4,Trigonal
mp-757884,Li2Sn3(P2O7)2,2.5153,-2.400449137836438,3.430038116831604,695.0935880353935,46,4,Monoclinic
mp-1183288,BaInO3,0.0,-2.162446134333333,6.331161973233718,78.72164877180886,5,3,Cubic
mp-541238,KTi2(PO4)3,2.5455,-3.032237108769179,2.865249871620221,486.5232026853041,36,4,Trigonal
mp-554790,Na4Ni5(P3O11)2,3.4051,-2.338817639010118,3.506735395265957,874.3754911104808,74,4,Monoclinic
mp-6440,CaTiSiO5,2.9385,-3.476083984166667,3.521848711605334,369.70505951069816,32,4,Monoclinic
mp-645953,Fe5Te6(ClO9)2,0.021499999999999003,-1.53193740483871,5.062610714790876,460.4209886937456,31,4,Triclinic
mp-20547,Ca(FeO2)2,0.0,-2.170852092142855,4.778983253318624,299.8857196493308,28,3,Orthorhombic
mp-29297,Cd3(ClO)2,1.1749,-1.4199080907142871,5.584657198635915,261.74068903133235,14,3,Monoclinic
mp-758230,Li2Mn3(P2O7)2,0.0,-2.563998761262225,2.642267887962613,661.8642166859825,46,4,Monoclinic
mp-774146,W(BrO)2,0.892699999999999,-1.538808808999999,4.740223159405382,263.1843128638798,10,3,Orthorhombic
mp-7685,BaRhO3,0.0,-1.997272270499999,6.874242273661015,278.4995456894578,20,3,Hexagonal
mp-555455,BaYMn2O6,0.0,-2.679766433086206,5.8957607828901235,243.40465102952868,20,4,Monoclinic
mp-8874,LiSiBO4,6.4308,-2.972327560357141,2.6698841511887,68.31213045431764,7,4,Tetragonal
mp-1175431,Li9Mn2Co5O16,,-1.84728451705819,4.283695412270306,280.2655329794431,32,4,Triclinic
mp-505743,GaBPbO4,3.371399999999999,-2.299635754880952,6.526327847313083,357.9740867588723,28,4,Orthorhombic
mp-19317,Yb(FeO2)2,0.0,-2.420447148571428,6.864040632918717,84.36369106332408,7,3,Trigonal
mp-541464,La4Mn5(Si2O11)2,1.0118,-3.035376521418719,4.9651733804358225,432.9761793297494,35,4,Monoclinic
mp-761087,NaTiO2,0.0,-2.74823251180316,3.986429879384324,171.3770929623887,16,3,Cubic
mp-1193267,Fe2Cu(PO5)2,0.0,-1.931854351952381,3.662024909442872,360.19896712160664,30,4,Monoclinic
mp-18042,SrTb2O4,3.6672000000000002,-3.7145049161904753,7.528962663104619,414.1715067870067,28,3,Orthorhombic
mp-761024,Na2Cd2O3,0.385499999999999,-1.418337111108373,4.9567903117870165,213.597665828997,14,3,Monoclinic
mp-8624,K2Sn2O3,1.3022,-1.742462365642854,4.13826984345966,291.8111207988129,14,3,Cubic
mp-753367,WO2F,0.0,-2.268563492499999,6.253635790980473,124.71348292048307,8,3,Monoclinic
mp-19050,Ca2MnO4,0.0,-2.748383880775861,4.096632487686326,322.80118399673455,28,3,Tetragonal
mp-510727,InTeO3F,3.178,-1.9819791672222222,5.568418886234493,369.0778634921114,24,4,Monoclinic
mp-558273,Ca3SiO5,3.2782,-3.388859243518518,3.001396398110245,378.95207847729245,27,3,Trigonal
mp-6318,KLiSO4,5.3179,-2.302612706154761,2.274020084033194,207.53181385238992,14,4,Monoclinic
mp-11912,NaNd2IrO6,0.0,-2.621297260137931,7.468347960787489,266.6731591930824,20,4,Monoclinic
mp-7374,Ba(CuO)2,1.386299999999999,-1.616588649999994,5.907405636175781,166.64280980517356,10,3,Tetragonal
mp-19162,LaVO4,2.8563,-3.224557474166666,4.6217604216144625,182.40617724708213,12,3,Tetragonal
mp-510596,EuCuSeO,0.0,-1.9024321780859381,7.087393160052949,145.48270599397938,8,4,Tetragonal
mp-557784,LaNbTeO6,3.297799999999999,-2.8748838976851863,5.624787305165749,537.7790478814595,36,4,Triclinic
mp-19042,Ca3Mn2O7,0.40979999999999905,-2.647336472571837,4.25929896661803,266.74821359629965,24,3,Orthorhombic
mp-760996,V6O5F19,2.2316,-2.730820658,2.8116691672359373,440.9425144824441,30,3,Triclinic
mp-1377229,TaZn2MoO6,,-2.274960562733333,7.312712448294241,228.7570637542555,20,4,Monoclinic
mp-761501,Mn2CoO6,1.335,-1.539909693984674,4.200843325247712,104.67426441673935,9,3,Monoclinic
mp-2345,Dy2O3,3.925499999999999,-4.005045779666665,8.333958276713304,594.5583725490907,40,2,Cubic
mp-766125,Li3V4(PO4)6,0.6562,-2.6652962534555993,2.9415009765539932,448.46517468415226,37,4,Triclinic
mp-768088,Mn2Si4O11,0.0,-2.810021464462474,3.387940923296111,390.3525775004792,34,3,Triclinic
mp-22225,CeSiBO5,0.157499999999999,-3.367056123020832,4.741962507938011,272.0996165515161,24,4,Trigonal
mp-23493,Ce(IO3)4,1.4876,-1.336918337941175,5.318725377859627,524.3357602973116,34,3,Tetragonal
mp-774658,LiSnPO4,3.215,-2.38851562685374,3.6060486797082323,609.5625715671855,42,4,Trigonal
mp-18251,K2MnV2O7,2.41,-2.389990744785918,2.645207081318002,435.6780882129184,24,4,Tetragonal
mp-753459,Nb3O7F,1.494,-3.055118828181817,4.883744217035728,139.30807639713782,11,3,Orthorhombic
mp-556896,Ba4AgAuO6,1.8623,-2.196761526805555,6.8585301762311754,460.0820199929029,24,4,Orthorhombic
mp-2097,SnO,0.4096,-1.629702402499999,6.294342860686033,71.07659251782975,4,2,Tetragonal
mp-18755,NdMnSbO,0.0,-1.777319990107758,6.344138992170556,176.38362343306625,8,4,Tetragonal
mp-19302,NaCaVO4,3.6886,-2.7691338459113313,2.914813782838145,202.81732047718455,14,4,Orthorhombic
mp-756050,TaCuO3,1.5612,-2.5028656634666673,6.905862719148174,281.3230122078083,20,3,Monoclinic
mp-754327,Ho2CuO4,0.0,-3.096600875714283,8.71777891587583,87.1251286684156,7,3,Tetragonal
mp-505562,CrCuO2,1.529299999999999,-1.784237707499988,5.601225578689667,87.47993628517202,8,3,Hexagonal
mp-557564,CeNbO4,0.0,-3.471465507499997,5.925181350803774,166.48039988981748,12,3,Tetragonal
mp-19349,NaMn(SiO3)2,2.884699999999999,-2.7837542424310353,3.448373374488995,221.60134698653843,20,4,Monoclinic
mp-541044,CsYO2,2.8461,-2.934489389913794,5.700610921022929,147.8654114591104,8,3,Hexagonal
mp-6238,Ba2Ta6Te2O21,2.8259,-3.073914786849462,6.90473115932109,469.3288613207878,31,4,Monoclinic
mp-555838,SnPO3F,3.6834,-2.502231003273809,3.6340094094745883,396.04323637067836,24,4,Monoclinic
mp-1106304,TmNiO3,0.0,-2.527218608000002,8.65492732731107,211.52687155397024,20,3,Monoclinic
mp-8666,CsAgO,1.4719,-0.9897648946072791,5.213697371306408,327.12422955475057,12,3,Tetragonal
mp-3759,MgGeO3,3.633899999999999,-2.533935939999999,4.764605969186327,101.02990576537422,10,3,Trigonal
mp-5416,Na2SeO3,4.2235,-1.795207838767059,3.522136231387598,326.13147488074566,24,3,Monoclinic
mp-19281,LaCrO3,2.3706,-3.1966233445,6.706217884389386,236.61766314523803,20,3,Orthorhombic
mp-3491,NbSbO4,2.4311,-2.523132912916659,5.621377850336273,329.2661959854274,24,3,Orthorhombic
mp-1229229,Ba4U8As2O33,,-3.37515313968085,6.491844931475272,1601.9329225264257,94,4,Orthorhombic
mp-983597,Sm3SbO3,0.5489,-3.094074591428572,7.247208421869607,284.5029493084924,14,3,Monoclinic
mp-27700,Sb4Br2O5,2.376,-1.61753876272727,5.220155805003094,462.420878973041,22,3,Monoclinic
mp-1003314,KMn2O4,0.43569999999999903,-1.964762960444581,3.740999606328794,94.53310523964342,7,3,Triclinic
mp-1047130,Zn2NiIrO6,0.0,-1.3365544205,7.531575375334003,421.3093032736153,40,4,Monoclinic
mp-1211053,LiSO4,,-1.8361238751388882,1.603887184799886,213.28370651178966,12,3,Hexagonal
mp-622195,CsSO3F,5.164499999999999,-2.260244409109196,3.138739042183023,490.8854823302559,24,4,Monoclinic
mp-19178,CoAgO2,1.331999999999999,-1.005616199166666,7.578299942146375,87.12125219781167,8,3,Hexagonal
mp-767737,Co9Cu3O16,0.0,-1.213403641071428,5.858692563379923,276.9204464059783,28,3,Tetragonal
mp-561380,Ag2Te4O11,1.1402,-1.243297442647058,6.707920927921428,446.642645952666,34,3,Triclinic
mp-1205663,Sr2ZrTiO6,1.8689,-3.561698993333332,4.995441929296163,136.39727724598058,10,4,Tetragonal
mp-19031,RbVO3,3.0572,-2.4096175575,3.566212186908948,343.46341930871506,20,3,Orthorhombic
mp-2230949,Tb5Mg(MoO6)2,,-3.287994159916666,7.474177445917204,267.2272580108821,20,4,Monoclinic
mp-20129,BaTbO3,0.0,-3.124320660333333,6.565046223874112,348.29396015201496,20,3,Orthorhombic
mp-29305,Re2PbO8,3.7670999999999992,-2.107438672272728,6.818526653501532,516.9794503401254,33,3,Trigonal
mp-17889,KNa2(PO3)3,5.058499999999999,-2.649284270595813,2.523031673035071,423.84181264654893,30,4,Triclinic
mp-560453,Ca7Cu(PtO6)2,0.5033999999999991,-2.485199199545454,5.3795368250157285,285.91289733259504,22,4,Monoclinic
mp-554774,RbLu(SO4)2,5.8838,-2.563378531597221,4.293780500278138,350.03818193865123,24,4,Monoclinic
mp-13252,SnB4O7,3.571999999999999,-2.6146258118055563,4.432943400027539,205.2380570365192,24,3,Orthorhombic
mp-550807,MnInO3,0.0,-1.98190778291954,5.890629387888925,122.76767283438741,10,3,Hexagonal
mp-554320,P2Pd2O7,0.8063,-1.904524799935064,4.634340591395063,277.17808268298415,22,3,Monoclinic
mp-9127,Ba(SbO3)2,2.8606,-2.376879317777779,5.537944435702883,142.98032483777925,9,3,Trigonal
mp-766042,CoPO4,0.6658000000000001,-2.084534375773811,2.782813900917609,367.34692081564816,24,3,Orthorhombic
mp-37514,SrCuO2,0.0,-2.077688422499998,5.7685415583261666,52.72603186622967,4,3,Tetragonal
mp-861528,V3CoO8,1.8485,-2.209181619583333,3.636889732929127,620.5004787797802,48,3,Orthorhombic
mp-558625,SrZr(PO4)2,4.112999999999999,-3.263935958273809,3.76635496596383,325.1869608571104,24,4,Triclinic
mp-3943,BaTi2O5,1.8301,-3.509142515208333,4.938200329835688,315.8104194178934,24,3,Monoclinic
mp-754839,SnBiO4,0.0,-1.694535004166666,6.73586510485157,96.55971665019753,6,3,Tetragonal
mp-540586,Tl2SnO3,1.1414,-1.497404127777778,9.128278737090664,418.74198401105656,24,3,Orthorhombic
mp-14560,Ca2Ta2O6F,0.0,-3.449717791787879,6.570819460662909,281.54709945889937,22,4,Cubic
mp-554493,BiAsPbO5,2.2678000000000003,-1.7221394259375,7.483203633174507,253.45620589343605,16,4,Monoclinic
mp-27227,LiAg3O2,0.727799999999999,-0.8048942663888881,7.184823414960364,167.58077542268393,12,3,Orthorhombic
mp-542903,ZrPbO3,2.7752,-2.850313608,7.747064328868598,594.0289866900115,40,3,Orthorhombic
mp-6983,NaAgO,1.2098,-1.036896748515321,4.804486944170164,203.02887841412408,12,3,Tetragonal
mp-14964,Pr3TaO7,3.4185,-3.7124992820302998,7.381222403324079,322.00422446064863,22,3,Orthorhombic
mp-1102514,ScSeO3F,,-2.710342881223958,3.660588626069962,173.2058541267004,12,4,Triclinic
mp-17631,Fe2Ni(PO4)2,0.0,-2.240946505329671,3.901166089598979,306.74705556053976,26,4,Monoclinic
mp-759897,Cu2OF2,0.0,-1.433523159,3.634237441901739,165.48398173475996,10,3,Tetragonal
mp-998627,NaMoO3,0.0,-2.023017042275861,4.626929679341222,119.81613445964919,10,3,Trigonal
mp-850993,LiMn4(PO4)3,2.7473,-2.515106938199302,3.387097632731896,501.6352901904454,40,4,Hexagonal
mp-1223253,La2MnNiO6,1.580499999999999,-2.823589000793103,6.750711792686394,119.90011867273616,10,4,Trigonal
mp-1190417,YV(SeO4)2,1.3221999999999992,-2.153044592473958,4.404581285043812,321.0272675729281,24,4,Orthorhombic
mp-1216303,VPO5,1.3045,-2.447846693520408,3.17846093545062,169.17724765080825,14,3,Monoclinic
mp-16811,Ho2MoO6,2.1491,-3.191563560833332,7.690075459218735,450.69225879573884,36,3,Monoclinic
mp-1223269,La2GaCoO6,1.7713,-2.8300390367499997,6.992208426819073,119.32715366567061,10,4,Trigonal
mp-545529,NdBi2ClO4,1.1973999999999991,-2.4068132021875,7.640609667500461,143.79759823644335,8,4,Tetragonal
mp-1192212,Rb3NiO2,1.3429,-1.06758232875,3.850064393415128,598.8115987158462,24,3,Tetragonal
mp-10486,Cd2As2O7,1.5916000000000001,-1.659347869090909,5.294079100254838,152.64592526615678,11,3,Monoclinic
mp-555769,ScBiO3,2.6784,-2.7707475025,7.106623445574228,282.20099549135153,20,3,Monoclinic
mp-1188841,BaNb2V2O11,2.1233,-2.867384822812499,3.736500698365595,267.09771893645353,16,4,Trigonal
mp-754812,Al2O3,4.205500000000001,-3.341665016000001,3.094645987901551,109.42168181400928,10,2,Monoclinic
mp-554298,Cu2As2O7,0.0,-1.356489722272727,4.684749863392922,275.7180803860719,22,3,Monoclinic
mp-680690,LaCu3(RuO3)4,0.0,-1.5693222917500012,7.157350143640097,214.79375103577414,20,4,Cubic
mp-29791,Nd4PdO7,0.958399999999999,-3.284427078333331,7.385716801086469,357.6540797357599,24,3,Triclinic
mp-22137,DyCoO3,1.192399999999999,-2.608191084333332,8.778717764311475,203.8572689897275,20,3,Orthorhombic
mp-764723,LiFe4(BO3)4,1.3741,-2.226741247380953,3.171158836158695,487.5674506400927,42,4,Triclinic
mp-19721,GdNbO4,0.20720000000000002,-3.529169375833331,6.783672995454353,153.80014840557192,12,3,Monoclinic
mp-1194101,Cs2In(IO3)6,0.0,-1.093865789480631,4.728642621352776,502.18332259661827,27,4,Triclinic
mp-3081,BeAl2O4,6.117700000000001,-3.352918253928567,3.713486081513497,227.11100940878518,28,3,Orthorhombic
mp-555999,Np(IO3)4,0.0,-1.269658774044118,5.582209875347788,557.2268542618681,34,3,Tetragonal
mp-766544,Li2Mn2Si3O10,,-2.698946549266397,2.846910770652771,429.302278693662,34,4,Monoclinic
mp-752579,Tm2TiO5,3.2759,-3.914610188854153,7.534220801279818,410.58891072626346,32,3,Orthorhombic
mp-18968,Li2FeSiO4,3.123599999999999,-2.563266433645833,3.312314492741815,324.4764263891368,32,4,Orthorhombic
mp-774172,Mn3OF5,0.0,-2.741142536532567,3.91853595334339,233.7535741275381,18,3,Orthorhombic
mp-556582,Cu(IO3)2,0.49990000000000007,-0.829651572777775,5.346500569506531,256.7608623166428,18,3,Monoclinic
mp-757862,K4Nb15O24,0.0,-2.58369804672093,5.495368280759409,584.3903532911921,43,3,Monoclinic
mp-1174124,Li5Mn(CoO4)2,,-1.855192222162356,3.981372750053973,139.93127205568004,16,4,Triclinic
mp-1046866,Nb2VZn2O8,0.9222999999999991,-2.52694661076923,5.321184883226978,309.29544660612805,26,4,Monoclinic
mp-1217907,TaNb(AgO3)2,1.3613,-2.269324537066666,7.543284764793217,128.90805800728566,10,4,Tetragonal
mp-18601,DyMn2O5,1.0799,-2.6523155571910912,6.7207706836337415,348.25130004119944,32,3,Orthorhombic
mp-29945,Tb2Mo4O15,3.3306,-2.521284601587301,4.67519299729772,668.8778020204601,42,3,Monoclinic
mp-768537,Cs3TlO3,1.5384,-1.341620850328406,5.927947778770284,364.77157556661945,14,3,Monoclinic
mp-505070,CeTa3O9,0.0,-3.470269011307691,8.762465049345055,313.4254605473492,26,3,Monoclinic
mp-849712,Li3V4(OF3)3,1.1747,-2.955555819473684,3.372855064886899,436.7635115856202,38,4,Triclinic
mp-16032,Pr2TeO2,1.655599999999999,-3.215270251999999,6.7119902057313485,109.20536757818641,5,3,Tetragonal
mp-1183139,AcNiO3,0.0,-2.455476575499998,9.494942767086057,58.35821779959113,5,3,Cubic
mp-764668,Fe4OF7,0.803199999999999,-2.392221291666667,4.11656552546819,150.20579087837365,12,3,Orthorhombic
mp-555867,BaNb2Bi2O9,2.2153,-2.6459056046428593,7.000753863903626,419.8790928550235,28,4,Orthorhombic
mp-1096933,CsAgO2,1.1055,-1.005998602830459,4.665259672390486,194.1796789374116,8,3,Orthorhombic
mp-549709,ErBi2ClO4,1.3769,-2.475584263749999,8.616169133742371,131.9521389723271,8,4,Tetragonal
mp-1192440,Eu5Ta4O15,0.0,-3.420848036222223,8.810339518858559,324.85800503191206,24,3,Trigonal
mp-770219,NbAsO4,2.6353,-2.408638266249999,4.522416618042303,340.48648299355125,24,3,Orthorhombic
mp-861109,SmY3O6,3.9935,-3.924957691999997,5.5770837499963015,611.0572307832674,40,3,Triclinic
mp-5370,ErNbO4,3.4799,-3.577529446666666,7.402326776658028,145.4367818326705,12,3,Monoclinic
mp-3472,PbSO4,3.987,-1.910636434166657,6.342855902046492,317.57265340126145,24,3,Orthorhombic
mp-541775,Tl(MoO3)3,0.0,-1.841663305256411,5.31488210155779,397.5371219351188,26,3,Monoclinic
mp-1079056,ZrTi(PbO3)2,2.3681,-2.7843979413333333,7.511121960313763,143.58696432608696,10,4,Tetragonal
mp-29709,Hg3PO4,0.7357,-1.510913072142861,8.77497194032117,527.3937096486018,32,3,Monoclinic
mp-1209329,PrVO3,1.301599999999999,-3.2025637978333332,6.648298263782472,239.62576821509148,20,3,Orthorhombic
mp-556048,Nb2O5,,-3.027670708392857,4.32188433489156,817.0278638882543,56,2,Tetragonal
mp-9203,Al6Cd4SO12,2.7127,-2.7123131624999983,3.87606053268021,357.9746858888572,23,4,Cubic
mp-554845,Na2Zn2O3,1.2488000000000001,-1.705382088965517,4.215406485026651,354.20745990688965,28,3,Tetragonal
mp-19109,FePO4,2.6991,-2.341967725357142,3.018752409691338,248.88075634771351,18,3,Trigonal
mp-610232,BaV6O11,0.0,-2.635275998055555,4.953748173086343,414.9677512127531,36,3,Orthorhombic
mp-27719,Al2CuO4,0.0,-2.653946341428571,4.60121013657138,131.00854748787663,14,3,Cubic
mp-17066,Y2TeO6,3.0718,-2.995436384074074,5.628800764578022,473.67377853861507,36,3,Orthorhombic
mp-4967,MgSO4,5.5304,-2.396851434166665,2.951862604941887,270.8460777520735,24,3,Orthorhombic
mp-560535,K4Sr(SiO3)3,4.1609,-2.904279635823529,3.009352396436448,521.184106480275,34,4,Orthorhombic
mp-1048892,V2ZnO4,0.0,-2.295702362500001,4.853682543192701,316.51465713342935,28,3,Trigonal
mp-1228319,Ba2TaMnO6,0.0,-3.049052465526438,7.251747519425103,138.8875247347746,10,4,Cubic
mp-1078397,LaBiS2O,0.8679999999999991,-2.095540906,6.097899749460756,233.10848198158655,10,4,Tetragonal
mp-1208079,V4Bi6PbO20,,-2.046192641935484,6.818619983952422,483.3673662363616,31,4,Triclinic
mp-6081,Ba2Ti(SiO4)2,3.7274000000000003,-3.44362643102564,4.382018191751484,384.01204802386815,26,4,Tetragonal
mp-560545,Na2Ca(AsO3)4,2.6021,-2.029835716987296,3.567665596249697,537.8051270261523,38,4,Tetragonal
mp-11887,K2U3(TeO7)2,1.8600999999999992,-2.874956071325395,5.65310764968826,373.48197209439826,21,4,Triclinic
mp-769333,Ca4Ta2O9,4.1648,-3.44902702831111,5.171913424107689,427.79333462333796,30,3,Triclinic
mp-1198490,UO3,1.878299999999999,-3.529358561562499,7.690944253978191,494.04512588011,32,2,Orthorhombic
mp-551244,CsK2CoO2,1.675799999999999,-1.229804064025859,3.7029288518524712,541.7758259868706,24,4,Tetragonal
mp-1105091,CoBiAsO5,2.0761,-1.6534395684375,6.3011335933828985,445.7162305849643,32,4,Triclinic
mp-21216,AlFeO3,1.9962,-2.5228653455,4.238396948650082,410.0410451498143,40,3,Orthorhombic
mp-1207052,Sr2CrWO6,0.0,-2.7655281984999993,6.583914689350159,255.77904197651023,20,4,Cubic
mp-754205,CrFe2O5,0.0,-1.7581303793749998,4.743283925022543,170.61821042824099,16,3,Monoclinic
mp-558005,HoMoClO4,2.7162,-2.684803627857142,4.836710623701364,247.41069322661878,14,4,Monoclinic
mp-818373,RbV(PO4)2,1.196899999999999,-2.535209379732141,3.297582093761064,657.3547161616134,48,4,Monoclinic
mp-29473,LiIO4,2.0725,-1.117783785138889,3.553146884954736,369.84246070115796,24,3,Monoclinic
