mp_id,formula,band_gap,Ef_eV_atom,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-33916,Nd2CuO4,0.0,-2.961350564999999,Nd2 Cu1 O4,8.0,60.0,52.0,25.857142857142858,20.40816326530612,8.0,19.0,87.0,68.0,64.28571428571429,25.95918367346939,87.0,15.9994,144.242,128.24259999999998,59.43251428571428,49.63784489795918,15.9994,54.8,1357.77,1302.97,594.9957142857144,617.3665306122449,54.8,3.0,16.0,13.0,11.571428571428571,5.061224489795919,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,201.0,135.0,114.0,54.857142857142854,66.0,1.14,3.44,2.3,2.5628571428571427,1.0024489795918368,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,6.0,11.0,5.0,6.714285714285714,1.2244897959183676,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,1.0,10.0,9.0,4.142857142857143,3.3469387755102042,2.0,9.105,34.81,25.705000000000002,16.73,10.331428571428573,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,94.42857142857143,94.20408163265304,12.0
mp-3037,UTeO,0.0,-2.399632922222223,U1 Te1 O1,8.0,92.0,84.0,50.666666666666664,28.444444444444446,8.0,20.0,90.0,70.0,65.66666666666667,30.444444444444443,20.0,15.9994,238.02891,222.02951,127.20943666666666,74.14002444444445,15.9994,54.8,1408.0,1353.2,728.4866666666667,453.00888888888886,54.8,3.0,16.0,13.0,11.666666666666666,5.777777777777779,3.0,2.0,7.0,5.0,4.666666666666667,1.7777777777777777,2.0,66.0,196.0,130.0,133.33333333333334,44.888888888888886,66.0,1.38,3.44,2.06,2.3066666666666666,0.7555555555555555,1.38,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,0.0,0.0,10.0,10.0,3.6666666666666665,4.222222222222222,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,6.0,16.0,10.0,9.333333333333334,4.444444444444445,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888888,0.0,2.0,20.0,18.0,8.0,8.0,2.0,9.105,34.7633333333,25.658333333299996,21.297777777766665,8.977037037022221,9.105,0.0,0.464,0.464,0.15466666666666667,0.20622222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,152.0,140.0,75.66666666666667,50.88888888888889,12.0
mp-755493,CrSbO4,1.305599999999999,-2.052195685000001,Cr1 Sb1 O4,8.0,51.0,43.0,17.833333333333332,13.111111111111112,8.0,49.0,87.0,38.0,80.33333333333333,10.444444444444448,87.0,15.9994,121.76,105.76060000000001,39.625616666666666,31.501622222222224,15.9994,54.8,2180.0,2125.2,550.4966666666666,660.9288888888888,54.8,6.0,16.0,10.0,14.166666666666666,2.7222222222222228,16.0,2.0,5.0,3.0,2.8333333333333335,1.1111111111111112,2.0,66.0,139.0,73.0,90.33333333333333,32.44444444444444,66.0,1.66,3.44,1.78,2.9116666666666666,0.7044444444444444,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,10.0,10.0,2.5,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,7.5,2.5,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.8333333333333335,1.1111111111111112,2.0,9.105,31.56,22.455,13.195,6.121666666666666,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,73.83333333333333,82.44444444444444,12.0
mp-550081,Ba2LaIrO6,0.0,-2.7117343015,Ba2 La1 Ir1 O6,8.0,77.0,69.0,29.4,25.679999999999996,8.0,9.0,87.0,78.0,61.3,30.839999999999996,87.0,15.9994,192.217,176.2176,70.177287,65.0134644,15.9994,54.8,2739.0,2684.2,626.08,685.5360000000001,54.8,2.0,16.0,14.0,11.2,5.76,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,117.4,61.67999999999999,66.0,0.89,3.44,2.55,2.572,1.0416,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,0.8,1.28,0.0,0.0,14.0,14.0,1.4,2.5199999999999996,0.0,2.0,23.0,21.0,6.6,3.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.4,1.44,2.0,9.105,63.59,54.485,23.29175,18.840449999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,94.9,99.47999999999999,12.0
mp-1020122,MgS2O7,5.521100000000001,-2.145147585,Mg1 S2 O7,8.0,16.0,8.0,10.0,2.8,8.0,68.0,88.0,20.0,85.3,3.460000000000002,87.0,15.9994,32.065,16.065599999999996,20.04308,5.6611519999999995,15.9994,54.8,923.0,868.2,208.33200000000002,214.94480000000004,54.8,2.0,16.0,14.0,14.6,2.5200000000000005,16.0,2.0,3.0,1.0,2.3,0.41999999999999993,2.0,66.0,141.0,75.0,81.3,21.419999999999998,66.0,1.31,3.44,2.13,3.0549999999999997,0.539,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.6,0.72,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.6,0.7200000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.8,0.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.8,0.36,2.0,9.105,25.786875,16.681874999999998,13.819875000000001,6.600825,9.105,0.0,2.202,2.202,0.4404,0.70464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,41.8,41.71999999999999,12.0
mp-754341,Ho2TeO6,3.1026,-3.019075734444444,Ho2 Te1 O6,8.0,67.0,59.0,26.0,24.0,8.0,33.0,90.0,57.0,75.33333333333333,18.81481481481482,87.0,15.9994,164.93032,148.93092,61.49522666666667,60.661102222222226,15.9994,54.8,1747.0,1692.2,505.05111111111114,600.3348148148148,54.8,3.0,16.0,13.0,13.11111111111111,4.493827160493827,16.0,2.0,6.0,4.0,3.2222222222222223,1.6296296296296298,2.0,66.0,192.0,126.0,102.0,48.0,66.0,1.23,3.44,2.21,2.8000000000000003,0.8533333333333332,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.111111111111111,1.382716049382716,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,11.0,11.0,2.4444444444444446,3.80246913580247,0.0,6.0,16.0,10.0,8.666666666666666,3.5555555555555554,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.691358024691358,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6666666666666666,1.0370370370370372,0.0,2.0,3.0,1.0,2.2222222222222223,0.34567901234567905,2.0,9.105,34.7633333333,25.658333333299996,16.76222222221111,10.209629629614815,9.105,0.0,0.464,0.464,0.051555555555555556,0.09165432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,68.0,74.66666666666667,12.0
mp-1100902,VSbO4,0.0,-2.215008185416666,V1 Sb1 O4,8.0,51.0,43.0,17.666666666666668,12.888888888888888,8.0,46.0,87.0,41.0,79.83333333333333,11.27777777777778,87.0,15.9994,121.76,105.76060000000001,39.449850000000005,31.267266666666668,15.9994,54.8,2183.0,2128.2,550.9966666666666,661.5955555555555,54.8,5.0,16.0,11.0,14.0,3.0,16.0,2.0,5.0,3.0,2.8333333333333335,1.1111111111111112,2.0,66.0,153.0,87.0,92.66666666666667,35.55555555555556,66.0,1.63,3.44,1.81,2.9066666666666663,0.7111111111111112,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,10.0,10.0,2.1666666666666665,2.8888888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,7.333333333333333,2.5555555555555554,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.0,1.3333333333333333,2.0,9.105,31.56,22.455,13.498333333333335,6.020555555555556,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,73.83333333333333,82.44444444444444,12.0
mp-19151,BaYCo4O7,0.0,-2.038653213076922,Ba1 Y1 Co4 O7,8.0,56.0,48.0,19.923076923076923,12.840236686390533,8.0,9.0,87.0,78.0,66.3076923076923,22.28402366863906,87.0,15.9994,137.327,121.3276,44.15087923076923,30.31697763313609,15.9994,54.8,1799.0,1744.2,788.8153846153847,790.4781065088757,54.8,2.0,16.0,14.0,11.76923076923077,4.556213017751479,16.0,2.0,6.0,4.0,3.1538461538461537,1.242603550295858,2.0,66.0,215.0,149.0,105.46153846153847,42.49704142011834,66.0,0.89,3.44,2.55,2.5930769230769224,0.9120710059171598,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.1538461538461537,1.9881656804733727,4.0,0.0,7.0,7.0,2.230769230769231,2.9349112426035506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.384615384615385,1.609467455621302,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0769230769230769,0.9940828402366864,2.0,0.0,9.0,9.0,1.6153846153846154,1.9881656804733727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.6923076923076925,1.1597633136094674,2.0,9.105,63.59,54.485,15.436153846153847,10.012721893491126,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.4764526769230769,0.6597037065088757,0.0,12.0,229.0,217.0,98.6923076923077,93.36094674556213,12.0
mp-5391,Mg2SiO4,4.497299999999999,-3.162942971428571,Mg2 Si1 O4,8.0,14.0,6.0,10.0,2.2857142857142856,8.0,68.0,87.0,19.0,80.28571428571429,7.673469387755101,87.0,15.9994,28.0855,12.0861,20.099014285714283,4.685273469387754,15.9994,54.8,1687.0,1632.2,536.0285714285714,549.9755102040816,54.8,2.0,16.0,14.0,11.714285714285714,5.551020408163266,16.0,2.0,3.0,1.0,2.4285714285714284,0.4897959183673469,2.0,66.0,141.0,75.0,93.85714285714286,31.836734693877553,66.0,1.31,3.44,2.13,2.6114285714285717,0.946938775510204,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.9795918367346939,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.9795918367346939,2.0,9.105,22.89,13.785,14.662857142857144,6.351836734693878,9.105,0.0,0.773,0.773,0.11042857142857143,0.1893061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,94.71428571428571,94.53061224489797,12.0
mp-560156,SrTlVO4,3.2379,-2.520933969404763,Sr1 Tl1 V1 O4,8.0,81.0,73.0,24.857142857142858,19.795918367346935,8.0,8.0,87.0,79.0,68.28571428571429,23.591836734693874,87.0,15.9994,204.3833,188.38389999999998,58.134628571428564,50.20972653061224,15.9994,54.8,2183.0,2128.2,575.6,595.1999999999999,54.8,2.0,16.0,14.0,12.0,4.857142857142857,16.0,2.0,6.0,4.0,3.2857142857142856,1.4693877551020407,2.0,66.0,195.0,129.0,108.14285714285714,48.16326530612245,66.0,0.95,3.44,2.49,2.565714285714286,0.9991836734693876,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4285714285714284,1.7959183673469388,4.0,0.0,10.0,10.0,1.8571428571428572,2.6530612244897958,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,2.0,27.0,25.0,8.285714285714286,5.346938775510204,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8571428571428572,1.0612244897959184,2.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.857142857142857,1.7959183673469388,2.0,9.105,54.23,45.125,18.65285714285714,12.524081632653061,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,99.42857142857143,99.91836734693877,12.0
mp-977176,NaTcO3,0.0,-1.972065040275862,Na1 Tc1 O3,8.0,43.0,35.0,15.6,10.959999999999999,8.0,2.0,87.0,85.0,63.2,28.560000000000002,87.0,15.9994,98.0,82.0006,33.797593856000006,25.680962457600003,15.9994,54.8,2430.0,2375.2,593.054,734.7784,54.8,1.0,16.0,15.0,11.2,5.76,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,166.0,100.0,102.2,43.44,66.0,0.93,3.44,2.51,2.63,0.9719999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.2,1.6799999999999997,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.4,1.0399999999999998,2.0,9.105,29.2433333333,20.1383333333,14.168666666659998,6.076399999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0
mp-758370,Li2P5WO15,1.509,-2.54498483782091,Li2 P5 W1 O15,3.0,74.0,71.0,11.956521739130435,6.718336483931947,8.0,1.0,87.0,86.0,77.08695652173913,15.500945179584125,87.0,6.941,183.84,176.899,25.764426521739132,16.010630510396975,15.9994,54.8,3695.0,3640.2,304.8208695652174,326.1141776937618,54.8,1.0,16.0,15.0,14.043478260869565,2.9678638941398874,16.0,2.0,6.0,4.0,2.391304347826087,0.5784499054820416,2.0,66.0,162.0,96.0,84.47826086956522,24.102079395085067,66.0,0.98,3.44,2.46,2.907391304347826,0.6947069943289225,3.44,1.0,2.0,1.0,1.9130434782608696,0.1587901701323251,2.0,0.0,4.0,4.0,3.260869565217391,0.9640831758034026,4.0,0.0,4.0,4.0,0.17391304347826086,0.332703213610586,0.0,0.0,14.0,14.0,0.6086956521739131,1.164461247637051,0.0,1.0,20.0,19.0,5.956521739130435,1.2778827977315692,6.0,0.0,1.0,1.0,0.08695652173913043,0.15879017013232516,0.0,0.0,3.0,3.0,1.9565217391304348,0.5103969754253308,2.0,0.0,6.0,6.0,0.2608695652173913,0.499054820415879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.3043478260869565,0.6238185255198487,2.0,9.105,22.5702380952,13.4652380952,12.985341614895654,5.061315149863894,9.105,0.0,1.625,1.625,0.3532608695652174,0.5529300567107751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,38.130434782608695,49.79206049149339,12.0
mp-6641,Ba3SrRu2O9,0.0,-2.432572327333333,Ba3 Sr1 Ru2 O9,8.0,56.0,48.0,24.4,19.680000000000003,8.0,8.0,87.0,79.0,62.0,30.0,87.0,15.9994,137.327,121.3276,56.382373333333334,48.459568,15.9994,54.8,2607.0,2552.2,650.48,714.8160000000001,54.8,2.0,16.0,14.0,11.2,5.760000000000001,16.0,2.0,6.0,4.0,3.4,1.6800000000000002,2.0,66.0,215.0,149.0,115.06666666666666,58.88,66.0,0.89,3.44,2.55,2.598666666666667,1.0095999999999998,3.44,1.0,2.0,1.0,1.8666666666666667,0.2311111111111111,2.0,0.0,4.0,4.0,2.4,1.9199999999999997,4.0,0.0,7.0,7.0,0.9333333333333333,1.6177777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.2,1.7066666666666666,6.0,0.0,1.0,1.0,0.13333333333333333,0.23111111111111113,0.0,0.0,2.0,2.0,1.2,0.9599999999999999,2.0,0.0,3.0,3.0,0.4,0.6933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7333333333333334,0.9244444444444445,2.0,9.105,63.59,54.485,23.597666666666665,20.081244444444444,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,93.86666666666666,98.24,12.0
mp-755380,Ce2Dy2O7,1.8007,-3.871628801666665,Ce2 Dy2 O7,8.0,66.0,58.0,27.636363636363637,24.99173553719008,8.0,15.0,87.0,72.0,63.72727272727273,29.619834710743802,87.0,15.9994,162.5,146.5006,65.20252727272727,62.622161983471074,15.9994,54.8,1685.0,1630.2,535.9636363636364,612.390082644628,54.8,3.0,16.0,13.0,11.272727272727273,6.016528925619835,16.0,2.0,6.0,4.0,3.4545454545454546,1.8512396694214877,2.0,66.0,204.0,138.0,114.0,61.09090909090909,66.0,1.12,3.44,2.32,2.6145454545454543,1.0505785123966942,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5454545454545454,1.8512396694214877,4.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,10.0,10.0,2.0,2.909090909090909,0.0,4.0,12.0,8.0,6.7272727272727275,1.9173553719008267,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,9.0,9.0,1.6363636363636365,2.677685950413223,0.0,0.0,13.0,13.0,3.090909090909091,3.933884297520662,0.0,2.0,22.0,20.0,6.0,5.818181818181818,2.0,9.105,37.24,28.135,18.245,11.632727272727273,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,78.18181818181819,84.23140495867769,12.0
mp-19046,KMnO4,2.081099999999999,-1.453729503780173,K1 Mn1 O4,8.0,25.0,17.0,12.666666666666666,6.222222222222221,8.0,3.0,87.0,84.0,67.16666666666667,26.444444444444443,87.0,15.9994,54.938045,38.938645,26.338990833333337,13.786121111111115,15.9994,54.8,1519.0,1464.2,345.78833333333336,391.07055555555553,54.8,1.0,16.0,15.0,12.0,5.333333333333333,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,203.0,137.0,101.0,46.666666666666664,66.0,0.82,3.44,2.62,2.688333333333333,1.0022222222222223,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,1.4444444444444446,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.3333333333333335,0.888888888888889,2.0,9.105,73.1066666667,64.00166666669999,20.002375478933335,17.70143039592222,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,5.1686781609166664e-05,8.614463601527778e-05,0.0,12.0,229.0,217.0,82.33333333333333,93.77777777777779,12.0
mp-557371,CaBi2B2O7,3.1706,-2.511083403819443,Ca1 Bi2 B2 O7,5.0,83.0,78.0,21.0,20.666666666666668,8.0,7.0,87.0,80.0,77.66666666666667,13.666666666666664,87.0,10.811,208.9804,198.1694,49.30471666666667,53.225227777777775,15.9994,54.8,2348.0,2293.2,606.95,665.0250000000001,54.8,2.0,16.0,14.0,14.166666666666666,2.4166666666666665,16.0,2.0,6.0,4.0,2.8333333333333335,1.2500000000000002,2.0,66.0,176.0,110.0,91.83333333333333,32.75,66.0,1.0,3.44,2.44,2.766666666666667,0.7855555555555555,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.1666666666666667,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,14.0,14.0,2.3333333333333335,3.8888888888888893,0.0,2.0,29.0,27.0,9.0,6.666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,1.0,2.0,7.1725,37.77,30.597500000000004,15.145833333333334,9.705416666666666,9.105,0.0,1.524,1.524,0.254,0.42333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,55.416666666666664,65.125,12.0
mp-767709,Li2Mn3Si3O10,2.2462,-2.73346017141443,Li2 Mn3 Si3 O10,3.0,25.0,22.0,11.277777777777779,5.481481481481482,8.0,1.0,87.0,86.0,70.11111111111111,21.39506172839506,87.0,6.941,54.938045,47.997045,23.49703527777778,12.009824814814817,15.9994,54.8,1687.0,1632.2,615.1877777777778,658.5414814814816,54.8,1.0,16.0,15.0,12.5,4.388888888888889,16.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,66.0,139.0,73.0,92.55555555555556,29.50617283950617,66.0,0.98,3.44,2.46,2.5949999999999998,0.9388888888888888,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,2.5555555555555554,1.6049382716049383,4.0,0.0,5.0,5.0,0.8333333333333334,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.277777777777778,1.3765432098765433,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753088,0.0,0.0,4.0,4.0,1.7777777777777777,0.9876543209876544,2.0,0.0,5.0,5.0,0.8333333333333334,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.7222222222222223,1.1851851851851853,2.0,9.105,20.44,11.335,12.056634738183334,3.802610330631482,9.105,0.0,0.773,0.773,0.12883333333333333,0.21472222222222223,0.0,0.0,0.000310120689655,0.000310120689655,5.1686781609166664e-05,8.614463601527776e-05,0.0,12.0,229.0,217.0,106.11111111111111,104.5679012345679,12.0
